ID_servicio,Fecha_solicitud,Ciudad,Tipo_servicio,Canal,Tecnico_id,Antiguedad_tecnico_meses,Tiempo_respuesta_horas,Duracion_servicio_min,Costo_repuestos,Valor_servicio,Reproceso,Satisfaccion,Estado
S110673,2025-12-02,Santa Marta,Instalación,Call center,T025,57.0,37.9,146.0,265400.0,330000.0,0,4.0,Completado
S114586,2026-06-01,Barranquilla,Reparación,Web,T001,31.0,24.2,137.0,43900.0,188000.0,0,4.0,Completado
S109955,2025-10-28,Cartagena,Mantenimiento,Presencial,T037,24.0,19.3,83.0,21800.0,102000.0,0,5.0,Completado
S113603,2026-04-10,Cartagena,Mantenimiento,Presencial,T012,47.0,12.5,78.0,55000.0,68000.0,0,4.0,Completado
S107136,2025-06-12,Sincelejo,Mantenimiento,Call center,T050,83.0,8.8,48.0,5000.0,105000.0,0,5.0,Completado
S107493,2025-06-28,Barranquilla,Reparación,App,T029,24.0,21.7,92.0,39100.0,173000.0,0,4.0,Completado
S103936,2024-12-30,Montería,Garantía,App,T049,38.0,34.8,121.0,47100.0,0.0,0,4.0,Completado
S101712,2024-09-25,Santa Marta,Instalación,App,T019,22.0,17.7,94.0,113400.0,452000.0,0,4.0,Cancelado
S105876,2025-04-08,Santa Marta,Garantía,App,T014,25.0,13.5,117.0,157500.0,0.0,0,4.0,Completado
S109895,2025-10-25,Santa Marta,Mantenimiento,Web,T014,32.0,22.4,60.0,21100.0,127000.0,0,4.0,Completado
S103441,2024-12-15,Cartagena,Mantenimiento,Web,T054,25.0,27.7,106.0,7100.0,115000.0,0,4.0,Completado
S111470,2025-12-27,Sincelejo,Reparación,App,T092,2.0,16.0,117.0,86500.0,142000.0,0,4.0,Completado
S103393,2024-12-12,Sincelejo,Instalación,Presencial,T040,13.0,39.9,239.0,9300.0,320000.0,1,1.0,Reprogramado
S108554,2025-08-15,Santa Marta,Garantía,App,T059,45.0,8.2,98.0,44300.0,0.0,1,4.0,Completado
S109976,2025-10-29,Montería,Instalación,Call center,T055,24.0,31.1,147.0,38800.0,272000.0,0,4.0,Completado
S107145,2025-06-12,Cartagena,Instalación,Call center,T007,23.0,29.6,134.0,7000.0,304000.0,0,4.0,Completado
S111686,2026-01-06,Barranquilla,Mantenimiento,Web,T100,9.0,11.6,92.0,4500.0,90000.0,0,4.0,Completado
S110091,2025-11-04,Santa Marta,Mantenimiento,Call center,T025,56.0,11.1,35.0,6700.0,55000.0,0,4.0,Completado
S101121,2024-08-23,Santa Marta,Reparación,App,T036,27.0,8.5,83.0,10100.0,207000.0,0,5.0,Completado
S110076,2025-11-03,Santa Marta,Reparación,Web,T067,72.0,,76.0,66700.0,173000.0,0,4.0,Completado
S114999,2026-06-18,Valledupar,Reparación,App,T062,39.0,23.3,41.0,50600.0,214000.0,0,4.0,Completado
S115042,2026-06-19,Barranquilla,Reparación,Call center,T045,39.0,11.6,,122900.0,218000.0,0,5.0,Cancelado
S102362,2024-10-30,Sincelejo,Instalación,Call center,T072,2.0,20.7,192.0,119200.0,271000.0,0,4.0,Completado
S113083,2026-03-17,Santa Marta,Instalación,App,T065,76.0,28.7,91.0,32200.0,287000.0,0,4.0,Completado
S100310,2024-07-13,Cartagena,Instalación,App,T003,48.0,33.9,20.0,110500.0,345000.0,0,4.0,Completado
S114277,2026-05-17,Barranquilla,Reparación,Call center,T018,48.0,23.3,110.0,150900.0,170000.0,0,5.0,Cancelado
S108190,2025-07-29,Cartagena,Reparación,App,T003,61.0,13.9,86.0,55100.0,218000.0,0,5.0,Completado
S101846,2024-10-02,Cartagena,Reparación,App,T012,29.0,16.7,98.0,68000.0,190000.0,0,4.0,Completado
S106046,2025-04-17,Valledupar,Reparación,Call center,T005,57.0,13.6,65.0,72800.0,194000.0,0,5.0,Completado
S109308,2025-09-26,Valledupar,Reparación,Web,T061,27.0,15.0,90.0,4200.0,158000.0,0,4.0,Completado
S108650,2025-08-20,Montería,Instalación,Call center,T070,39.0,28.2,152.0,47800.0,357000.0,0,4.0,Reprogramado
S109340,2025-09-28,Cartagena,Reparación,Call center,T073,6.0,47.3,121.0,47800.0,203000.0,0,3.0,Completado
S100881,2024-08-11,Cartagena,Reparación,App,T035,21.0,34.8,125.0,50800.0,174000.0,0,4.0,Completado
S104663,2025-02-04,Santa Marta,Reparación,Web,T019,27.0,18.7,113.0,158500.0,257000.0,0,5.0,Completado
S101217,2024-08-28,Valledupar,Reparación,Call center,T008,73.0,13.0,117.0,50500.0,189000.0,0,4.0,Completado
S101342,2024-09-03,Cartagena,Instalación,Presencial,T017,74.0,15.1,90.0,183000.0,366000.0,0,5.0,Completado
S110299,2025-11-15,Santa Marta,Instalación,App,T034,56.0,33.0,216.0,237200.0,268000.0,0,4.0,Completado
S102032,2024-10-11,Barranquilla,Mantenimiento,Web,T056,35.0,13.4,80.0,12700.0,53000.0,0,4.0,Completado
S107598,2025-07-02,Santa Marta,Garantía,App,T036,38.0,13.4,124.0,72100.0,0.0,0,4.0,Completado
S103778,2024-12-25,Sincelejo,Garantía,Call center,T011,53.0,39.8,117.0,27700.0,0.0,0,4.0,Completado
S112883,2026-03-07,Sincelejo,Reparación,Call center,T004,40.0,,96.0,148300.0,197000.0,0,3.0,Completado
S105111,2025-02-27,Sincelejo,Mantenimiento,App,T063,48.0,11.7,96.0,31200.0,104000.0,0,4.0,Completado
S108829,2025-08-31,Santa Marta,Instalación,Web,T038,62.0,24.8,130.0,113400.0,313000.0,0,4.0,Completado
S111325,2025-12-23,Montería,Instalación,App,T033,90.0,33.1,209.0,67100.0,287000.0,1,3.0,Completado
S107175,2025-06-14,Cartagena,Garantía,Call center,T096,1.0,35.2,121.0,58200.0,0.0,0,4.0,Completado
S113403,2026-04-01,Montería,Reparación,App,T075,7.0,35.5,66.0,169000.0,213000.0,0,4.0,Completado
S105735,2025-04-01,Santa Marta,Mantenimiento,App,T014,25.0,11.0,50.0,5000.0,104000.0,0,4.0,Completado
S112277,2026-02-03,Santa Marta,Reparación,Web,T042,39.0,30.1,90.0,121700.0,217000.0,0,5.0,Completado
S107275,2025-06-18,Barranquilla,Reparación,Call center,T057,75.0,16.7,76.0,4900.0,147000.0,0,4.0,Completado
S114820,2026-06-10,Valledupar,Reparación,App,T005,71.0,17.4,74.0,38000.0,176000.0,0,3.0,Completado
S107849,2025-07-14,Valledupar,Instalación,Call center,T052,24.0,39.4,184.0,87400.0,133000.0,0,3.0,Completado
S100462,2024-07-20,Barranquilla,Reparación,Presencial,T018,26.0,19.5,115.0,51600.0,201000.0,0,5.0,Completado
S114452,2026-05-25,Barranquilla,Reparación,Call center,T098,0.0,15.0,73.0,208700.0,175000.0,0,5.0,Completado
S101828,2024-10-01,Santa Marta,Instalación,App,T010,59.0,9.9,152.0,28000.0,360000.0,0,5.0,Completado
S112276,2026-02-03,Barranquilla,Garantía,Call center,T099,3.0,10.0,57.0,79700.0,0.0,0,5.0,Completado
S101731,2024-09-26,Santa Marta,Mantenimiento,Web,T065,58.0,20.7,63.0,12900.0,83000.0,0,4.0,Completado
S111891,2026-01-16,Cartagena,Reparación,App,T027,44.0,28.1,108.0,87000.0,219000.0,1,2.0,Cancelado
S104563,2025-01-30,Valledupar,Instalación,Call center,T008,79.0,14.7,144.0,45100.0,267000.0,0,4.0,Completado
S111547,2025-12-30,Santa Marta,Instalación,Web,T042,38.0,4.5,180.0,25200.0,374000.0,0,,Completado
S114800,2026-06-09,Sincelejo,Mantenimiento,Web,T063,63.0,17.9,67.0,25800.0,118000.0,0,4.0,Completado
S103619,2024-12-20,Valledupar,Reparación,App,T044,69.0,19.1,91.0,32600.0,188000.0,1,3.0,Completado
S114074,2026-05-05,Santa Marta,Mantenimiento,App,T023,38.0,11.0,74.0,29500.0,66000.0,0,5.0,Completado
S104921,2025-02-18,Sincelejo,Garantía,Presencial,T063,47.0,17.0,99.0,166900.0,0.0,0,5.0,Completado
S108407,2025-08-07,Barranquilla,Instalación,Call center,T018,39.0,9.3,104.0,31300.0,295000.0,0,5.0,Completado
S112570,2026-02-18,Cartagena,Reparación,Presencial,T003,67.0,28.8,125.0,70300.0,169000.0,0,4.0,Cancelado
S114966,2026-06-16,Sincelejo,Mantenimiento,Call center,T004,43.0,17.7,51.0,11000.0,87000.0,0,4.0,Cancelado
S110801,2025-12-05,Cartagena,Instalación,Call center,T037,25.0,27.1,146.0,52700.0,209000.0,0,4.0,Cancelado
S101003,2024-08-16,Montería,Reparación,App,T033,73.0,35.4,95.0,92700.0,272000.0,0,4.0,Completado
S101023,2024-08-18,Valledupar,Reparación,App,T026,27.0,29.4,109.0,43200.0,240000.0,0,3.0,Completado
S112240,2026-02-02,Valledupar,Reparación,Call center,T026,45.0,17.2,73.0,121800.0,,0,5.0,Completado
S113612,2026-04-11,Cartagena,Mantenimiento,App,T086,6.0,21.4,32.0,3500.0,94000.0,0,4.0,Completado
S103734,2024-12-24,Barranquilla,Mantenimiento,Web,T021,77.0,5.5,50.0,2100.0,94000.0,0,5.0,Completado
S103407,2024-12-13,Valledupar,Reparación,Web,T061,17.0,19.3,121.0,99100.0,111000.0,1,3.0,Completado
S102470,2024-11-04,Valledupar,Reparación,Call center,T062,20.0,7.3,88.0,38600.0,206000.0,0,5.0,Completado
S111352,2025-12-24,Sincelejo,Instalación,App,T011,66.0,,140.0,56400.0,407000.0,0,4.0,Completado
S101371,2024-09-05,Cartagena,Instalación,App,T054,22.0,12.6,210.0,40700.0,286000.0,1,3.0,Completado
S100949,2024-08-14,Cartagena,Mantenimiento,Call center,T012,27.0,15.5,87.0,1500.0,76000.0,0,4.0,Completado
S110854,2025-12-08,Valledupar,Reparación,Call center,T024,37.0,28.0,110.0,26600.0,131000.0,0,4.0,Completado
S112288,2026-02-04,Sincelejo,Mantenimiento,App,T085,8.0,6.2,59.0,1500.0,112000.0,0,5.0,Completado
S105753,2025-04-02,Cartagena,Instalación,Call center,T007,21.0,9.8,110.0,103200.0,464000.0,0,5.0,Completado
S114950,2026-06-16,Montería,Garantía,Call center,T033,95.0,27.4,132.0,9800.0,0.0,0,,Completado
S106470,2025-05-11,Santa Marta,Instalación,App,T034,50.0,26.7,179.0,24900.0,273000.0,0,4.0,Completado
S102660,2024-11-14,Santa Marta,Reparación,Call center,T031,36.0,16.6,119.0,89200.0,142000.0,0,4.0,Completado
S115021,2026-06-18,Santa Marta,Reparación,App,T023,39.0,,135.0,20800.0,219000.0,0,4.0,Completado
S105259,2025-03-07,Santa Marta,Reparación,Web,T058,48.0,,73.0,48100.0,128000.0,0,5.0,Completado
S111586,2025-12-31,Cartagena,Instalación,Call center,T002,66.0,37.8,137.0,46400.0,298000.0,0,4.0,Completado
S113384,2026-03-31,Sincelejo,Instalación,Call center,T089,8.0,34.6,147.0,62100.0,228000.0,0,4.0,Cancelado
S105567,2025-03-24,Barranquilla,Reparación,Web,T056,40.0,14.3,160.0,50200.0,225000.0,0,5.0,Completado
S103225,2024-12-08,Cartagena,Reparación,Web,T028,53.0,16.3,113.0,14400.0,233000.0,0,5.0,Completado
S107388,2025-06-24,Barranquilla,Reparación,App,T084,4.0,15.9,55.0,15000.0,178000.0,0,,Completado
S109637,2025-10-13,Barranquilla,Mantenimiento,Call center,T030,63.0,33.0,57.0,78500.0,80000.0,0,4.0,Completado
S104757,2025-02-09,Santa Marta,Reparación,Web,T010,63.0,39.4,50.0,29300.0,161000.0,0,4.0,Completado
S114580,2026-06-01,Cartagena,Reparación,Call center,T054,43.0,15.2,103.0,80800.0,219000.0,0,4.0,Completado
S103565,2024-12-19,Santa Marta,Instalación,Presencial,T009,45.0,19.0,120.0,198200.0,180000.0,0,5.0,Completado
S105069,2025-02-25,Cartagena,Instalación,App,T039,63.0,17.4,204.0,49300.0,382000.0,0,5.0,Completado
S101138,2024-08-24,Montería,Garantía,Call center,T033,73.0,36.4,132.0,52600.0,0.0,0,4.0,Cancelado
S103508,2024-12-17,Santa Marta,Mantenimiento,App,T010,61.0,22.5,67.0,52400.0,75000.0,0,5.0,Reprogramado
S100334,2024-07-15,Santa Marta,Mantenimiento,Presencial,T069,12.0,17.3,69.0,33200.0,114000.0,0,4.0,Reprogramado
S112084,2026-01-25,Sincelejo,Mantenimiento,App,T011,67.0,38.5,55.0,7400.0,78000.0,0,4.0,Completado
S111486,2025-12-28,Valledupar,Garantía,App,T062,34.0,14.0,93.0,56200.0,0.0,1,4.0,Completado
S107999,2025-07-19,Valledupar,Instalación,Call center,T008,84.0,18.2,172.0,11300.0,136000.0,0,4.0,Completado
S111875,2026-01-16,Barranquilla,Reparación,Call center,T076,10.0,51.7,94.0,31700.0,115000.0,1,2.0,Completado
S114002,2026-04-30,Valledupar,Instalación,App,T024,42.0,6.0,109.0,132500.0,307000.0,0,5.0,Reprogramado
S113770,2026-04-20,Santa Marta,Instalación,App,T102,0.0,12.7,138.0,61800.0,229000.0,1,3.0,Completado
S115144,2026-06-24,Cartagena,Mantenimiento,Web,T039,80.0,23.8,94.0,6000.0,141000.0,0,4.0,Completado
S107352,2025-06-23,Valledupar,Reparación,Call center,T060,51.0,6.1,83.0,37500.0,215000.0,0,5.0,Completado
S100600,2024-07-26,Barranquilla,Reparación,App,T057,64.0,7.2,82.0,33300.0,208000.0,0,4.0,Completado
S104526,2025-01-28,Montería,Instalación,Call center,T033,79.0,35.3,114.0,36500.0,333000.0,0,4.0,Completado
S101110,2024-08-22,Santa Marta,Instalación,Call center,T069,13.0,28.0,128.0,37700.0,425000.0,0,4.0,Completado
S102963,2024-11-29,Barranquilla,Instalación,App,T057,69.0,16.9,126.0,89300.0,405000.0,0,5.0,Completado
S111866,2026-01-15,Valledupar,Reparación,App,T087,10.0,11.8,104.0,12000.0,252000.0,0,4.0,Completado
S114028,2026-05-01,Barranquilla,Mantenimiento,App,T057,86.0,24.7,79.0,15600.0,116000.0,0,4.0,Completado
S109026,2025-09-11,Valledupar,Mantenimiento,Web,T062,30.0,8.5,94.0,57000.0,79000.0,0,4.0,Completado
S104816,2025-02-12,Cartagena,Instalación,Presencial,T028,55.0,18.6,170.0,35400.0,421000.0,0,5.0,Completado
S113479,2026-04-05,Valledupar,Reparación,App,T062,37.0,18.6,106.0,164900.0,220000.0,0,4.0,Completado
S112950,2026-03-10,Barranquilla,Mantenimiento,App,T032,60.0,41.3,84.0,13900.0,88000.0,0,3.0,Reprogramado
S111221,2025-12-19,Barranquilla,Instalación,App,T043,29.0,11.3,155.0,31700.0,356000.0,0,5.0,Completado
S105937,2025-04-11,Barranquilla,Instalación,Call center,T045,25.0,23.4,153.0,105000.0,430000.0,0,5.0,Completado
S104257,2025-01-14,Barranquilla,Reparación,Presencial,T013,18.0,20.1,163.0,34200.0,161000.0,0,4.0,Completado
S106850,2025-05-30,Santa Marta,Reparación,App,T094,2.0,21.3,75.0,8600.0,217000.0,0,4.0,Completado
S104742,2025-02-08,Cartagena,Instalación,App,T105,1.0,13.0,107.0,90300.0,235000.0,0,4.0,Completado
S106407,2025-05-06,Santa Marta,Instalación,Web,T034,50.0,23.2,159.0,4100.0,223000.0,0,4.0,Completado
S101416,2024-09-07,Barranquilla,Reparación,Presencial,T066,74.0,25.4,84.0,103700.0,136000.0,0,,Completado
S112544,2026-02-17,Sincelejo,Reparación,Web,T085,9.0,11.7,120.0,32500.0,200000.0,0,4.0,Reprogramado
S101666,2024-09-23,Cartagena,Reparación,App,T101,0.0,22.2,64.0,140100.0,154000.0,0,4.0,Completado
S102886,2024-11-26,Cartagena,Reparación,Call center,T002,52.0,4.8,142.0,53200.0,174000.0,0,,Completado
S108019,2025-07-21,Santa Marta,Instalación,Web,T038,60.0,12.6,219.0,54200.0,219000.0,0,5.0,Completado
S109783,2025-10-20,Montería,Instalación,Call center,T064,63.0,55.6,106.0,46000.0,437000.0,0,,Completado
S107516,2025-06-30,Montería,Instalación,App,T091,1.0,37.2,167.0,159300.0,248000.0,1,2.0,Completado
S111643,2026-01-03,Santa Marta,Reparación,App,T059,50.0,33.0,132.0,70500.0,236000.0,0,3.0,Completado
S100160,2024-07-07,Santa Marta,Instalación,Web,T009,40.0,22.4,89.0,42300.0,411000.0,0,4.0,Completado
S111523,2025-12-29,Montería,Mantenimiento,Web,T046,38.0,42.2,26.0,23800.0,90000.0,0,4.0,Completado
S114997,2026-06-18,Montería,Reparación,Call center,T049,55.0,30.1,119.0,109500.0,206000.0,0,4.0,Completado
S109363,2025-09-30,Santa Marta,Reparación,App,T009,55.0,5.8,109.0,80700.0,176000.0,0,5.0,Completado
S107219,2025-06-16,Montería,Reparación,Presencial,T055,19.0,38.1,139.0,103100.0,164000.0,0,4.0,Reprogramado
S112026,2026-01-22,Santa Marta,Instalación,Call center,T071,10.0,11.0,125.0,103500.0,328000.0,0,4.0,Completado
S111083,2025-12-16,Barranquilla,Instalación,App,T016,65.0,23.8,162.0,38800.0,293000.0,0,5.0,Completado
S111277,2025-12-22,Barranquilla,Instalación,App,T078,11.0,10.9,120.0,19500.0,328000.0,0,5.0,Completado
S113754,2026-04-18,Sincelejo,Reparación,App,T072,19.0,22.1,159.0,93300.0,175000.0,0,4.0,Cancelado
S114910,2026-06-15,Santa Marta,Instalación,App,T034,63.0,24.8,156.0,90500.0,353000.0,0,4.0,Completado
S110980,2025-12-11,Barranquilla,Reparación,Call center,T090,0.0,13.0,73.0,83900.0,178000.0,0,5.0,Completado
S104105,2025-01-07,Barranquilla,Instalación,Web,T032,46.0,8.6,167.0,45300.0,288000.0,0,,Reprogramado
S105619,2025-03-26,Montería,Instalación,App,T070,34.0,34.1,87.0,56000.0,202000.0,0,4.0,Completado
S107636,2025-07-03,Santa Marta,Reparación,Call center,T067,68.0,13.4,107.0,86700.0,154000.0,0,4.0,Completado
S112427,2026-02-11,Santa Marta,Reparación,Presencial,T094,11.0,10.1,31.0,11000.0,140000.0,0,4.0,Completado
S107703,2025-07-07,Santa Marta,Instalación,App,T009,52.0,10.4,108.0,269400.0,325000.0,0,5.0,Completado
S111149,2025-12-18,Santa Marta,Reparación,App,T080,4.0,11.8,84.0,54900.0,127000.0,0,5.0,Completado
S107400,2025-06-25,Sincelejo,Reparación,Call center,T022,75.0,20.4,119.0,70400.0,170000.0,1,2.0,Reprogramado
S102008,2024-10-10,Santa Marta,Instalación,Call center,T036,29.0,15.5,151.0,28500.0,242000.0,0,5.0,Completado
S111595,2026-01-01,Santa Marta,Garantía,Call center,T080,5.0,12.5,109.0,44800.0,0.0,0,,Completado
S106562,2025-05-16,Barranquilla,Reparación,App,T053,18.0,10.7,99.0,29800.0,153000.0,0,5.0,Completado
S110880,2025-12-09,Cartagena,Instalación,Presencial,T035,37.0,6.9,161.0,48400.0,365000.0,0,5.0,Completado
S109760,2025-10-18,Cartagena,Instalación,Call center,T027,41.0,25.6,218.0,4200.0,271000.0,0,4.0,Cancelado
S107847,2025-07-14,Montería,Mantenimiento,Web,T049,44.0,37.7,42.0,8900.0,65000.0,0,4.0,Completado
S100922,2024-08-13,Santa Marta,Reparación,App,T034,41.0,17.6,109.0,70400.0,214000.0,0,4.0,Completado
S105994,2025-04-15,Barranquilla,Garantía,Call center,T100,0.0,16.6,125.0,203000.0,0.0,0,4.0,Completado
S107240,2025-06-17,Sincelejo,Garantía,Call center,T063,51.0,28.7,84.0,146400.0,0.0,0,4.0,Completado
S107035,2025-06-06,Barranquilla,Reparación,App,T043,23.0,14.8,122.0,77800.0,114000.0,0,5.0,Completado
S108736,2025-08-25,Santa Marta,Instalación,Call center,T031,46.0,41.0,178.0,37600.0,338000.0,0,4.0,Completado
S106650,2025-05-20,Cartagena,Reparación,App,T027,36.0,5.7,73.0,102400.0,206000.0,0,5.0,Completado
S100736,2024-08-02,Montería,Mantenimiento,Call center,T033,73.0,32.3,77.0,21000.0,93000.0,0,4.0,Completado
S101979,2024-10-09,Valledupar,Garantía,App,T052,15.0,27.7,78.0,15900.0,0.0,0,4.0,Completado
S102388,2024-10-31,Sincelejo,Instalación,Call center,T004,24.0,16.9,139.0,49000.0,399000.0,0,4.0,Completado
S112791,2026-03-02,Sincelejo,Instalación,App,T063,60.0,25.9,202.0,48400.0,334000.0,0,4.0,Completado
S114373,2026-05-21,Barranquilla,Reparación,App,T076,14.0,6.5,101.0,92900.0,205000.0,1,3.0,Completado
S108549,2025-08-15,Santa Marta,Instalación,Presencial,T036,39.0,19.3,140.0,109200.0,349000.0,0,5.0,Cancelado
S104823,2025-02-12,Sincelejo,Mantenimiento,Web,T063,47.0,3.5,40.0,13200.0,93000.0,0,5.0,Completado
S102443,2024-11-03,Santa Marta,Reparación,Call center,T059,36.0,20.9,72.0,87400.0,164000.0,1,3.0,Completado
S105881,2025-04-08,Valledupar,Garantía,App,T087,1.0,10.7,132.0,15500.0,0.0,0,4.0,Reprogramado
S111146,2025-12-18,Sincelejo,Instalación,Presencial,T040,25.0,2.6,144.0,10300.0,373000.0,0,4.0,Reprogramado
S101626,2024-09-20,Cartagena,Garantía,App,T047,28.0,2.5,122.0,13200.0,0.0,0,4.0,Completado
S105218,2025-03-05,Valledupar,Instalación,Call center,T061,20.0,14.1,185.0,48200.0,399000.0,0,4.0,Cancelado
S108123,2025-07-25,Santa Marta,Reparación,Call center,T025,52.0,17.4,113.0,171400.0,112000.0,0,4.0,Completado
S101848,2024-10-03,Barranquilla,Instalación,App,T045,19.0,30.0,151.0,91000.0,379000.0,0,4.0,Completado
S101317,2024-09-03,Sincelejo,Instalación,Call center,T011,50.0,9.4,65.0,24600.0,317000.0,0,4.0,Completado
S103828,2024-12-26,Valledupar,Reparación,App,T026,31.0,10.4,107.0,21100.0,177000.0,0,5.0,Completado
S102093,2024-10-15,Barranquilla,Instalación,Call center,T021,75.0,14.5,195.0,109100.0,270000.0,0,4.0,Completado
S100573,2024-07-25,Valledupar,Instalación,Web,T061,12.0,23.5,159.0,201900.0,304000.0,0,4.0,Completado
S100210,2024-07-09,Montería,Instalación,Call center,T070,26.0,38.6,132.0,13600.0,350000.0,0,4.0,Completado
S106278,2025-04-30,Santa Marta,Reparación,Web,T042,30.0,8.3,175.0,21800.0,166000.0,0,4.0,Completado
S111743,2026-01-09,Cartagena,Instalación,App,T039,74.0,23.7,222.0,151800.0,356000.0,0,4.0,Completado
S103427,2024-12-14,Santa Marta,Reparación,Call center,T034,45.0,19.3,99.0,98900.0,210000.0,0,3.0,Completado
S104738,2025-02-08,Valledupar,Garantía,Call center,T061,19.0,22.7,120.0,108800.0,0.0,0,4.0,Completado
S106366,2025-05-05,Valledupar,Mantenimiento,App,T062,26.0,17.1,82.0,28500.0,74000.0,0,4.0,Completado
S113562,2026-04-08,Santa Marta,Garantía,App,T041,77.0,,127.0,51400.0,0.0,0,4.0,Completado
S106049,2025-04-17,Cartagena,Mantenimiento,Call center,T020,35.0,17.8,85.0,22500.0,50000.0,0,4.0,Completado
S113591,2026-04-10,Santa Marta,Garantía,Call center,T067,77.0,25.8,122.0,151000.0,0.0,0,4.0,Completado
S107419,2025-06-25,Montería,Mantenimiento,Call center,T049,43.0,51.9,83.0,10800.0,95000.0,0,3.0,Completado
S104913,2025-02-17,Barranquilla,Garantía,Call center,T032,47.0,20.3,105.0,44700.0,0.0,0,4.0,Completado
S107935,2025-07-17,Cartagena,Reparación,Presencial,T101,10.0,20.5,115.0,59300.0,127000.0,1,3.0,Completado
S113472,2026-04-04,Santa Marta,Instalación,App,T025,61.0,31.5,170.0,23900.0,360000.0,0,4.0,Completado
S105433,2025-03-16,Sincelejo,Reparación,Call center,T022,72.0,31.1,45.0,33100.0,163000.0,0,3.0,Completado
S110377,2025-11-18,Cartagena,Garantía,Call center,T037,24.0,7.8,66.0,42200.0,0.0,0,5.0,Cancelado
S112684,2026-02-25,Santa Marta,Reparación,App,T042,40.0,14.3,95.0,100200.0,189000.0,0,5.0,Cancelado
S103147,2024-12-05,Santa Marta,Reparación,Call center,T058,45.0,8.9,101.0,81800.0,176000.0,0,5.0,Completado
S101171,2024-08-26,Cartagena,Instalación,App,T015,17.0,3.8,90.0,12400.0,366000.0,0,5.0,Reprogramado
S100946,2024-08-14,Valledupar,Mantenimiento,Presencial,T062,17.0,14.9,87.0,2700.0,113000.0,0,5.0,Completado
S105900,2025-04-09,Cartagena,Instalación,App,T039,65.0,9.1,113.0,31100.0,367000.0,0,5.0,Cancelado
S105268,2025-03-07,Montería,Mantenimiento,Call center,T049,40.0,37.9,30.0,57400.0,119000.0,0,,Completado
S108067,2025-07-23,Cartagena,Reparación,Call center,T017,84.0,27.3,125.0,35000.0,259000.0,0,4.0,Cancelado
S112682,2026-02-25,Santa Marta,Instalación,App,T069,32.0,11.0,158.0,14600.0,269000.0,0,4.0,Completado
S109108,2025-09-16,Barranquilla,Reparación,App,T021,86.0,48.2,92.0,132800.0,215000.0,0,4.0,Completado
S100733,2024-08-02,Santa Marta,Reparación,Call center,T067,57.0,17.5,78.0,31300.0,184000.0,0,4.0,Completado
S113505,2026-04-06,Santa Marta,Reparación,App,T031,53.0,8.8,92.0,103800.0,176000.0,0,5.0,Completado
S105926,2025-04-10,Barranquilla,Reparación,App,T056,41.0,3.3,37.0,23700.0,183000.0,0,5.0,Completado
S114193,2026-05-12,Valledupar,Instalación,Call center,T052,34.0,31.0,121.0,139100.0,316000.0,0,4.0,Reprogramado
S107629,2025-07-03,Barranquilla,Reparación,App,T013,24.0,,73.0,19400.0,196000.0,0,4.0,Completado
S108202,2025-07-29,Valledupar,Garantía,App,T024,33.0,26.9,112.0,43900.0,0.0,0,4.0,Completado
